"姐儿睡觉呢？也该请醒了。
",neutral
"林姑娘，姨太太着我送花儿与姑娘带来了。
",neutral
"小的们只在临敬门外伺候，里头的信息一概不能得知.后来还是夏太监出来道喜，说咱们家大小姐晋封为凤藻宫尚书，加封贤德妃.后来老爷出来亦如此吩咐小的.如今老爷又往东宫去了，速请老太太领着太太们去谢恩。
",neutral
"当日既送我到那不得见人的去处，好容易今日回家娘儿们一会，不说说笑笑，反倒哭起来.一会子我去了，又不知多早晚才来！""说到这句，不禁又哽咽起来.邢夫人等忙上来解劝.贾母等让贾妃归座，又逐次一一见过，又不免哭泣一番.然后东西两府掌家执事人丁在厅外行礼，及两府掌家执事媳妇领丫鬟等行礼毕.贾妃因问：“薛姨妈，宝钗，黛玉因何不见？""王夫人启曰：“外眷无职，未敢擅入。
",sad
"筵宴齐备，请贵妃游幸。
",neutral
"仔细绊跌了！那里就赶上了？""林黛玉赶到门前，被宝玉叉在门框上拦住，笑劝道：“饶他这一遭罢。
",angry
"今日原是我特带着你们取笑，咱们只管咱们的，别理他们.我巴巴的唱戏摆酒，为他们不成？他们在这里白听白吃，已经便宜了，还让他们点呢！""说着，大家都笑了.黛玉方点了一出.然后宝玉，史湘云，迎，探，惜，李纨等俱各点了，接出扮演.至上酒席时，贾母又命宝钗点.宝钗点了一出《鲁智深醉闹五台山》.宝玉道：“只好点这些戏。
",angry
"颦儿急了，还不回来坐着.走了倒没意思。
",angry
"林妹妹怎么不见？好个懒丫头！这会子还睡觉不成？""宝钗道：“你们等着，我去闹了他来。
",angry
"又来了一个。
",neutral
"既然定要起诗社，咱们都是诗翁了，先把这些姐妹叔嫂的字样改了才不俗。
",angry
"就是这样好.但序齿我大，你们都要依我的主意，管情说了大家合意.我们个人起社，我和二姑娘四姑娘都不会作诗，须得让出我们个人去.我们个各分一件事。
",neutral
"只是原系我起的意，我须得先作个东道主人，方不负我这兴。
",neutral
"蘅芜君，你可有了？&qut;宝钗道：“有却有了，只是不好。
",neutral
"到底是蘅芜君。
",neutral
"你们都有了？&qut;说着提笔一挥而就，掷与众人.李纨等看他写道是：
",neutral
"若论风流别致，自是这首，若论含蓄浑厚，终让蘅稿。
",neutral
"且别给他诗看，先说与他韵.他后来，先罚他和了诗：若好，便请入社，若不好，还要罚他一个东道再说。
",angry
"螃蟹不可多拿来，仍旧放在蒸笼里，拿十个来，吃了再拿。
",neutral
"新奇固新奇，只怕作不出来。
",neutral
"等我从公评来.通篇看来，各有各人的警句.今日公评：《咏菊》第一，《问菊》第二，《菊梦》第，题目新，诗也新，立意更新，恼不得要推潇湘妃子为魁了，然后《簪菊>>《对菊》《供菊》《画菊》《忆菊》次之。
",neutral
"你们奶奶作什么呢，怎么不来了？""平儿笑道：“他那里得空儿来.因为说没有好生吃得，又不得来，所以叫我来问还有没有，叫我要几个拿了家去吃罢。
",neutral
"奶奶，别只摸的我怪痒的。
",angry
"姥姥，你上来走，仔细苍苔滑了。
",neutral
"他们既预备下船，咱们就坐。
",neutral
"老刘，老刘，食量大似牛，吃一个老母猪不抬头。
",angry
"别的罢了，我只爱你们家这行事.怪道说`礼出大家.凤姐儿忙笑道：“你别多心，才刚不过大家取笑儿。
",neutral
"这不是顽的，虽不是河里，也有好深的.你快不给我进来。
",angry
"老太太那里有信，你就叫我。
",neutral
"社还没起，就有脱滑的了，四丫头要告一年的假呢。
",angry
"我出二十两。
",neutral
"都齐了？""凤姐儿笑道：“都有了，快拿了去罢，丢了我不管。
",neutral
"今儿是正经社日，可别忘了.宝玉也不来，想必他只图热闹，把清雅就丢开了。
",neutral
"你是个明白人，素日凤丫头何等待你，今儿不过他多吃一口酒.他可不拿你出气，难道倒拿别人出气不成？别人又笑话他吃醉了.你只管这会子委曲，素日你的好处，岂不都是假的了？""正说着，只见琥珀走来，说了贾母的话.平儿自觉面上有了光辉，方才渐渐的好了，也不往前头来.宝钗等歇息了一回，方来看贾母凤姐.
",neutral
"我先原要让你的，只因大奶奶和姑娘们都让你，我就不好让的了。
",angry
"怎么了？""贾琏忙陪笑说：“昨儿原是吃了酒，惊了老太太的驾了，今儿来领罪.""贾母啐道：“下流东西，灌了黄汤，不说安分守己的挺尸去，倒打起老婆来了！凤丫头成日家
",angry
"今儿来的这么齐，倒象下贴子请了来的。
",surprise
"你们听听，我说了一句，他就疯了，说了两车的无赖泥腿市俗专会打细算盘分斤拨两的话出来.这东西亏他托生在诗书大宦名门之家做小姐，出了嫁又是这样，他还是这么着，若是生在贫寒小户人家，作个小子，还不知怎么下作贫嘴恶舌的呢！天下人都被你算计了去！昨儿还打平儿呢，亏你伸的出来！那黄汤难道灌丧了狗肚子里去了？气的我只要给平儿打报不平儿.忖夺了半日，好容易`狗长尾巴尖儿的好日子，又怕老太太心里不受用，因此没来，究竟气还未平.你今儿又招我来了.给平儿拾鞋也不要，你们两个只该换一个过子才是。
",angry
"好嫂子，你且同他们回园子里去.才要把这米帐合算一算，那边大太太又打发人来叫，又不知有什么话说，须得过去走一趟.还有年下你们添补的衣服，还没打点给他们做去。
",angry
"大娘坐。
",neutral
"姑娘不管叫那个孩子倒来罢了，又折受我。
",angry
"什么事？说给我评评。
",angry
"我通共剩了这么一个可靠的人，他们还要来算计！""因见王夫人在旁，便向王夫人道：“你们原来都是哄我的！外头孝敬，暗地里盘算我.有好东西也来要，有好人也要，剩了这么个毛丫头，见我待他好了，你们自然气不过，弄开了他，好摆弄我！""王夫人忙站起来，不敢还一言.薛姨妈见连王夫人怪上，反不好劝的了.李纨一听见鸳鸯的话，早带了姊妹们出去.
",angry
"这事与太太什么相干？老太太想一想，也有大伯子要收屋里的人，小婶子如何知道？便知道，也推不知道。
",angry
"这个人定要疯了！昨夜嘟嘟哝哝直闹到五更天才睡下，没一顿饭的工夫天就亮了.我就听见他起来了，忙忙碌碌梳了头就找颦儿去.一回来了，呆了一日，作了一首又不好，这会子自然另作呢。
",angry
"不象吟月了，月字底下添一个`色字倒还使得，你看句句倒是月色.这也罢了，原来诗从胡说来，再迟几天就好了。
",neutral
"他翻腾了一夜，不知可作成了？这会子乏了，且别叫他。
",angry
"来了好些姑娘奶奶们，我们都不认得，奶奶姑娘们快认亲去。
",happy
"怪道昨日晚上灯花爆了又爆，结了又结，原来应到今日。
",surprise
"大奶奶才打发人来说，下了雪，要商议明日请人作诗呢。
",neutral
"他两个再到不了一处，若到一处，生出多少故事来.这会子一定算计那块鹿肉去了。
",neutral
"你们两个要吃生的，我送你们到老太太那里吃去.那怕吃一只生鹿，撑病了不与我相干.这么大雪，怪冷的，替我作祸呢。
",sad
"你闻闻，香气这里都闻见了，我也吃去。
",neutral
"我知道这镯子的去向.你们只管作诗去，我们也不用找，只管前头去，不出日包管就有了。
",neutral
"到底分个次序，让我写出来。
",neutral
"我替你们看热酒去罢。
",angry
"你也有才尽之时.我听听还有什么舌根嚼了！&qut;湘云只伏在宝钗怀里，笑个不住.宝钗推他起来道：“你有本事，把`二萧的韵全用完了，我才伏你.&qut;湘云起身笑道：“我也不是作诗，竟是抢命呢。
",neutral
"够了，够了.虽没作完了韵，n的字若生扭用了，倒不好了。
",angry
"逐句评去都还一气，只是宝玉又落了第了。
",neutral
"你们如今赏罢，也不知费了我多少精神呢。
",angry
"首各有各好.你们两个天天捉弄厌了我，如今捉弄他来了。
",angry
"不管冷暖，你只画去，赶到年下，十分不能便罢了.第一要紧把昨日琴儿和丫头梅花，照模照样，一笔别错，快快添上。
",neutral
"前八首都是史鉴上有据的，后二首却无考，我们也不大懂得，不如另作两首为是。
",neutral
"你老且别去，我们小爷罗唆，恐怕还有话说。
",angry
"已经预备下老太太的晚饭.每年都不肯赏些体面用过晚饭过去，果然我们就不及凤丫头不成？""凤姐儿搀着贾母笑道：“老祖宗快走，咱们家去吃饭，别理他。
",angry
"恕我老了，骨头疼，放肆，容我歪着相陪罢。
",sad
"老祖宗不听这书，或者弹一套曲子听听罢。
",neutral
"好的呀！幸而我们都是夯嘴夯腮的，不然，也就吃了猴儿尿了！
",happy
"老婆子们不用，得空儿吃酒斗牌，白日里睡觉，夜里斗牌，我都知道的.凤丫头在外头，他们还有个惧怕，如今他们又该取便了.好孩子，你还是个妥当人，你兄弟姊妹们又小，我又没工夫，你替我辛苦两天，照看照看.凡有想不到的事，你来告诉我，别等老太太问出来，我没话回，那些人不好了，你只管说.他们不听，你来回我.别弄出大事来才好。
",sad
"刚刚的倒了一个巡海夜叉，又添了个镇山太岁，越性连夜里偷着吃酒顽的工夫都没了。
",angry
"赵姨娘的兄弟赵国基昨日死了.昨日回过太太，太太说知道了，叫回姑娘奶奶来。
",neutral
"给他二十两银子.把这帐留下，我们细看看。
",neutral
"这屋里的人都踩下我的头去还罢了.姑娘你也想一想，该替我出气才是。
",angry
"二奶奶打发平姑娘说话来了。
",neutral
"你迟了一步，还有可笑的：连吴姐姐这么个办老了事的，也不查清楚了，就来混我们.幸亏我们问他，他竟有脸说忘了.我说他回你主子事也忘了再找去？我料着你那主子未必有耐性儿等他去找。
",angry
"大家省事罢，别安着没良心的主意.连吴大娘才都讨了没意思，咱们又是什么有脸的。
",angry
"我想的事不为别的，因想着我们一月有二两月银外，丫头们又另有月钱.前儿又有人回，要我们一月所用的头油脂粉，每人又是二两.这又同才刚学里的八两一样，重重叠叠，事虽小，钱有限，看起来也不妥当.你奶奶怎么就没想到这个？""平儿笑道：“这有个原故：姑娘们所用的这些东西，自然是该有分例.每月买办买了，令女人们各房交与我们收管，不过预备姑娘们使用就罢了，没有一个我们天天各人拿钱找人买头油又是脂粉去的理.所以外头买办总领了去，按月使女人按房交与我们的.姑娘们的每月这二两，原不是为买这些的，原为的是一时当家的奶奶太太或不在，或不得闲，姑娘们偶然一时可巧要几个钱使，省得找人去.这原是恐怕姑娘们受委屈，可知这个钱并不是买这个才有的.如今我冷眼看着，各房里的我们的姊妹都是现拿钱买这些东西的，竟有一半.我就疑惑，不是买办脱了空，迟些日子，就是买的不是正经货，弄些使不得的东西来搪塞。
",neutral
"真真膏粱纨绔之谈.虽是千金小姐，原不知这事，但你们都念过书识字的，竟没看见朱夫子有一篇《不自弃》不成？""探春笑道：“虽看过，那不过是勉人自励，虚比浮词，那里都真有的？""宝钗道：“朱子都有虚比浮词？那句句都是有的.你才办了两天时事，就利欲熏心，把朱子都看虚浮了.你再出去见了那些利弊大事，越发把孔子也看虚了！""探春笑道：“你这样一个通人，竟没看见子书？当日《姬子》有云：`登利禄之场，处运筹之界者，窃尧舜之词，背孔孟之道.""宝钗笑道：“底下一句呢？""探春笑道：如今只断章取意，念出底下一句，我自己骂我自己不成？""宝钗道：“天下没有不可用的东西，既可用，便值钱.难为你是个聪敏人，这些正事大节目事竟没经历，也可惜迟了。
",angry
"咱们这园子只算比他们的多一半，加一倍算，一年就有四百银子的利息.若此时也出脱生发银子，自然小器，不是咱们这样人家的事.若派出两个一定的人来，既有许多值钱之物，一味任人作践，也似乎暴殄天物.不如在园子里所有的老妈妈，拣出几个本分老诚能知园圃的事，派准他们收拾料理，也不必要他们交租纳税，只问他们一年可以孝敬些什么.一则园子有专定之人修理，花木自有一年好似一年的，也不用临时忙乱，二则也不至作践，白辜负了东西，则老妈妈们也可借此小补，不枉年日在园辛苦，四则亦可以省了这些花儿匠山子匠打扫人等的工费.将此有余，以补不足，未为不可。
",neutral
"那一片竹子单交给我，一年工夫，明年又是一片.除了家里吃的笋，一年还可交些钱粮。
",neutral
"幸于始者怠于终，缮其辞者嗜其利。
",neutral
"我又想起一件事：若年终算帐归钱时，自然归到帐房，仍是上头又添一层管主，还在他们心里，又剥一层皮.这如今我们兴出这事来派了你们，已是跨过他们的头去了，心里有气，只说不出来，你们年终去归帐，他们还不捉弄你们等什么？再者，这一年间管什么的，主子有一全分，他们就得半分.这是家里的旧例，人所共知的，别的偷着的在外.如今这园子里是我的新创，竟别入他们，每年归帐，竟归到里头来才好。
",angry
"江南甄府里家眷昨日到京，今日进宫朝贺.此刻先遣人来送礼请安.""说着，便将礼单送上去.探春接了，看道是：“上用的妆缎蟒缎十二匹，上用杂色缎十二匹，上用各色纱十二匹，上用宫绸十二匹，官用各色缎纱绸绫二十四匹。
",neutral
"多早晚进京的？""四人忙起身回说：昨日进的京.今日太太带了姑娘进宫请安去了，故令女人们来请安，问候姑娘们。
",neutral
"唬了我们一跳.若是我们不进府来，倘若别处遇见，还只道是我们的宝玉后赶着也进了京了呢。
",surprise
"都是世人想不到的，说来也好笑，等几日告诉你，如今没头绪呢，且也不得闲儿。
",sad
"这是什么大事，姨娘也太肯动气了！我正有一句话要请姨娘商议，怪道丫头说不知在那里，原来在这里生气呢，快同我来。
",angry
"这么大年纪，行出来的事总不叫人敬伏.这是什么意思，值得吵一吵，并不留体统，耳朵又软，心里又没有计算.这又是那起没脸面的奴才们的调停，作弄出个呆人替他们出气。
",angry
"我听见你病了，怎么跑到这里来？""五儿陪笑道：“因这两热蘸眯*，跟我妈进来散散闷.才因我妈使我到怡红院送家伙去。
",neutral
"姑娘知道了，叫你们找平儿回二奶奶去.""林之孝家的只得领出来.到凤姐儿那边，先找着了平儿，平儿进去回了凤姐.凤姐方才歇下，听见此事，便吩咐：“将他娘打四十板子，撵出去，永不许进二门.把五儿打四十板子，立刻交给庄子上，或卖或配人。
",neutral
"大事化为小事，小事化为没事，方是兴旺之家.若得不了一点子小事，便扬铃打鼓的乱折腾起来，不成道理.如今将他母女带回，照旧去当差.将秦显家的仍旧退回.再不必提此事.只是每日小心巡察要紧。
",neutral
"拜寿的挤破了门了，快拿面来我们吃。
",neutral
"寿星全了。
",happy
"请君入瓮。
",neutral
"你们又不放心，来查我们来了.我们没有多吃酒，不过是大家顽笑，将酒作个引子，妈妈们别耽心。
",angry
"他两个去请，只怕宝林两个不肯来，须得我们请去，死活拉他来.""于是袭人晴雯忙又命老婆子打个灯笼，二人又去.果然宝钗说夜深了，黛玉说身上不好，他二人再央求说：“好歹给我们一点体面，略坐坐再来。
",neutral
"得此签者，必得贵婿，大家恭贺一杯，共同饮一杯。
",happy
"自饮一杯，下家掷骰。
",neutral
"杏花陪一盏，坐同庚者陪一盏，同辰者陪一盏，同姓者陪一盏。
",neutral
"海西福朗思牙，闻有金星玻璃宝石，他本国番语以金星玻璃名为`温都里纳.如今将你比作他，就改名唤叫`温都里纳可好？""芳官听了更喜，说：“就是这样罢。
",neutral
"甄家有两个女人送东西来了。
",neutral
"琏二爷回来了.适才外间传说，往东府里去了好一会了，想必就回来的。
",neutral
"都不许在外走了风声，若老太太，太太知道，我先叫你们死。
",angry
"你年轻不知事.他现是二房奶奶，你爷心坎儿上的人，我还让他分，你去硬碰他，岂不是自寻其死？""那秋桐听了这话，越发恼了，天天大口乱骂说：“奶奶是软弱人，那等贤惠，我却做不来.奶奶把素日的威风怎都没了.奶奶宽洪大量，我却眼里柔不下沙子去.让我和他这滢妇做一回，他才知道。
",angry
"昨儿晚上奶奶在这里把块帕子忘了，不知可在这里？""小燕说：“有，有，有，我在地下拾了起来，不知是那一位的，才洗了出来晾着，还未干呢。
",neutral
"大家就要桃花诗一百韵。
",neutral
"这词上我们平常，少不得也要胡诌起来。
",neutral
"这也却好作，何不续上？
",happy
"果然翻得好气力，自然是这首为尊。缠绵悲戚，让潇湘妃子；情致妩媚，却是枕霞；小薛与蕉客今日落第，要受罚的。
",happy
"这一回的劲大，姑娘来放罢。
",happy
"奶奶才歇了.大奶奶在园里，叫大娘见了大奶奶就是了。
",neutral
"不好了，一个人从墙上跳下来了！""众人听说，忙问在那里，即喝起人来，各处寻找.晴雯因见宝玉读书苦恼，劳费一夜神思，明日也未必妥当，心下正要替宝玉想出一个主意来脱此难，正好忽然逢此一惊，即便生计，向宝玉道：“趁这个会快装病，只说唬着了。
",fear
"这是珍大爷赏我哥哥的.因我们老子娘都在南方，如今只跟着叔叔过日子.我叔叔婶子只要吃酒赌钱，我哥哥怕交给他们又花了，所以每常得了，悄悄的烦了老妈妈带进来叫我收着的.""惜春胆小，见了这个也害怕，说：“我竟不知道.这还了得！二嫂子，你要打他，好歹带他出去打罢，我听不惯的。
",surprise
"实是你哥哥赏他哥哥的，只不该私自传送，如今官盐竟成了私盐了。
",angry
"奶奶且别往上房去.才有甄家的几个人来，还有些东西，不知是作什么密事.奶奶这一去恐不便。
",neutral
"宝姑娘来了。
",happy
"云姑娘和姑娘来了。
",neutral
"往年你老爷们不在家，咱们越性请过姨太太来，大家赏月，却十分闹热.忽一时想起你老爷来，又不免想到母子夫妻儿女不能一处，也都没兴.及至今年你老爷来了，正该大家团圆取乐，又不便请他们娘儿们来说说笑笑.况且他们今年又添了两口人，也难丢了他们跑到这里来.偏又把凤丫头病了，有他一人来说说笑笑，还抵得十个人的空儿.可见天下事总难十全。
",sad
"妹妹身体可大好了？""黛玉也微笑道：“大好了.听见说二哥哥身上也欠安，好了么？""宝玉道：“可不是，我那日夜里忽然心里疼起来，这几天刚好些就上学去了，也没能过去看妹妹。
",happy
"今日你坐了罢。
",neutral
"大爷的事怎么样了？""薛姨妈道：“等详上司才定，看来也到不了死罪了。
",neutral
"我听说老太太夜里睡不着，我给老太太留下解解闷。
",neutral
"我刚才听见你叔叔说你对的好对子，师父夸你来着。
",happy
"姑娘喝口水罢。
",neutral
"宝姐姐为何不来？
",surprise
"请老太太安。
",happy
"宝玉、环儿、兰儿各人做一首诗志喜。林姑娘的病才好，不要他费心，若高兴，给你们改改。
",happy
"这件事不是顽的，我要说句无礼的话了。
",angry
"这件事还是得你去才弄得明白。
",neutral
"太太来了。
",happy
"是
",neutral
"请的是拐仙。
",neutral
"小祖宗！你到底是那里丢的，说明了，我们就是受罪也在明处啊。
",angry
"贾娘娘薨逝。
",neutral
"那不是紫鹃姐姐来了吗。
",surprise
"大奶奶，只怕林姑娘好不了，那里都哭呢。
",fear
"大奶奶来了。
",happy
"你这会子不在那边，做什么来了？
",angry
"这么着罢，就叫雪姑娘去罢。
",neutral
"姑娘，瞧瞧林姑娘罢。
",neutral
"很好。只是刚才你们为什么不言语，叫我着急？
",sad
"你何故把从前的灵都忘了？那些旧毛病忘了才好，为什么你的脾气还觉照旧，在道理上更糊涂了呢？
",angry
"好了，好了，幸亏王爷救了我们了！
",happy
