"大圣，山神土地来见。
",neutral
"兄弟们放心，再不须思念，师父决不伤生，妖精与老孙有亲。
",happy
"樵哥，问讯了。
",neutral
"又是冤家了！当年伏了红孩儿，说是这厮养的。前在那解阳山破儿洞遇他叔子，尚且不肯与水，要作报仇之意，今又遇他父母，怎生借得这扇子耶？
",angry
"奶奶，洞门外有个东土来的孙悟空和尚，要见奶奶，拜求芭蕉扇，过火焰山一用。
",neutral
"孙悟空何在？
",neutral
"前年来请菩萨去降黄风怪的那个毛脸大圣又来了。
",angry
"开门，开门！老孙来借扇子使使哩！
",angry
"渴了，渴了！快拿茶来！
",angry
"你才认得叔叔么？我看牛大哥情上，且饶你性命，快将扇子拿来我使使。
",neutral
"师父，师兄来了！来了！
",happy
"大圣不须烦恼，且来吃些斋饭再议。
",neutral
"你且说，早寻大力王何故？
",neutral
"既蒙宽恩，感谢不尽，但有一事奉渎，万望周济周济。
",happy
"蟹介士初入瑶宫不知王礼，望尊公饶他去罢。
",neutral
"开门！
",happy
"牛王
",neutral
"可惜，可惜！夫人错了，怎么就把这宝贝与那猢狲？恼杀我也！
",angry
"夫人，真扇子收在那里？早晚仔细。但恐孙行者变化多端，却又来骗去。
",neutral
"罗刹女！你看看我可是你亲老公！就把我缠了这许多丑勾当！不羞，不羞！
",angry
"夫人，孙悟空那厢去了？
",surprise
"兄弟，你往那里去？
",angry
"泼猢狲！认得我么？
",surprise
"天蓬还不上前怎的？
",angry
"这厮骁勇！自昨日申时前后，与老孙战起，直到今夜，未定输赢，却得你两个来接力。如此苦斗半日一夜，他更不见劳困。才这一伙小妖，却又莽壮。他将洞门紧闭不出，如之奈何？
",happy
"那摩云洞事体如何？
",neutral
"爷爷！不知甚人把前门都打坏了！
",angry
"夫人，将扇子出来，救我性命！
",fear
"那罗刹，你不走路，还立在此等甚？
",angry
