"敌人武功果是西藏一派，这是大手印功夫。掌上虽然无毒，功力却比当年的灵智上人为深。
",neutral
"出去罢
",neutral
"喂，你这老道是谁干么驱赶我的蜂儿。
",angry
"你熏坏了我家姑娘的蜂子，怎生赔法，回头跟你算帐。
",angry
"郝师叔，追是不追
",neutral
"老前辈，你何必这么大的火性我随口说句笑话，你又当真了。大家多年邻居，总该有点儿见面之情，哈哈，既是解药，就请见赐。
",angry
"我去禀告掌教师伯，听他示下。
",neutral
"要留孩子，须得先杀了老太婆。
",neutral
"嘿
",neutral
"杨过，你让开，待我瞧瞧婆婆。
",neutral
"欺侮幼儿老妇，算得什么英雄
",angry
"龙姑姑，这恶道士把把婆婆打死啦
",angry
"龙姑姑
",neutral
"婆婆，我失手伤你，实非本意。这番罪业既落在我的身上，也是你命中该当有此一劫。你好好去罢
",sad
"怎么
",neutral
"贫道误伤了孙婆婆，不愿再跟你一般见识，你带了杨过出观去罢。
",angry
"迎香
",happy
"是啦，早该用兵刃
",neutral
"龙姑娘功夫了得，贫道倒失敬了，来来来，让贫道领教高招。
",happy
"这女孩儿武功虽然不弱，但似乎甚么也不懂，显是绝少临敌接战的经历，再强也强不到哪里。
",neutral
"好好好，贫道认输。龙姑娘，你把孩子带走罢。
",angry
"丘师哥，小弟无能，辱及我教，你瞧着办罢。
",angry
"师哥，留神
",happy
"罢了，罢了
",angry
"姑姑，你待我真好，你借了这床给我睡，我就不怕武家兄弟与郭芙他们了。全真教的赵志敬他们练功虽久，我也追得上。
",happy
"这可妙极了。丘处机、郝大通他们武功再高，总也强不过王重阳去，你只消将祖师婆婆的武功学会了，自然胜过了这些臭道士。
",happy
"全真教以处志清静四字排行，这两个牛鼻子是全真教中的第四代弟子，不知是郝大通还是刘处玄哪一条老牛的门下。
",neutral
"我是王重阳的弟子。
",neutral
"他果然是全真派的，难道是刘处玄的弟子料得郝大通也教不出这样的好手来。
",surprise
"马刘丘王四位师兄接到黄帮主的英雄帖，都说该当奉召，只是马师兄近来身子不适，刘师兄他们助他运功医治，难以分身，只有向黄帮主告罪了。
",neutral
"郭大侠，贫道有负重托，实在惭愧得很，今日是负荆请罪来啦。
",sad
"快，咱们抢先到书房埋伏，去听他们说些甚么。
",neutral
"志敬，好好跟郭大侠和黄帮主说个明白。你这般暴躁，成甚么样子咱们修道人修的是甚么道
",angry
"总有一日，我要报那血海深仇。
",happy
"这姓赵的道人自称是我师父，不传我丝毫武艺，那也罢了，他却叫好多小道士来打我。郭伯母既不教我武功，全真教又不教，我自然只有挨打的份儿。还有这姓郝的，见到一位婆婆爱怜我，他却把人家活活打死了。姓郝的臭道士，你说这话是真是假
",angry
"罢了，罢了
",angry
"哼，要朋我再干一场吗
",angry
"有敌人前来捣乱，须得小心提防。我们特地赶回报讯。
",neutral
"迎接贵宾
",neutral
"请郝道长当那金轮法王，可就危险得紧。胜负固然无关大局，只怕敌人出手过于狠辣，难以抵挡。
",neutral
"这个倒不须顾虑，只要利于国家，老道纵然丧生于藏僧之手，那也算不了甚么。
",neutral
"就借大哥此剑一用。
",neutral
"好哇，你古墓派当真是和我全真派干上了。
",surprise
"牛鼻子
",angry
"郝大通
",neutral
"你捉着他之后，可别忙侵入粪缸，你先跟我说，让我在旁偷偷瞧个热闹。
",neutral
"你几时去捉郝大通
",angry
"过儿，这等恶人，原也不必跟他客气。
",angry
"师父待我恩重如山，今日师长有难，若不舍命相救，枉生于天地之间。
",sad
"玉女心经
",neutral
"七星聚会
",neutral
"救姑姑的性命要紧，和这些牛鼻子道人相斗，胜败荣辱，何足道哉
",angry
"快取火把来
",neutral
"起
",neutral
"他们从这里走了
",sad
"志平玷人清白，确是大错，但他维护我教忠义，誓死不降蒙古，实是大功一件。
",neutral
"这瓶玉蜂蜜浆，料来便是龙姑娘留下给咱们治伤的。师叔，请你把蜜浆赐给五个徒孙，让他们分服了罢。
",neutral
"我没藏起来啊，你可别疑心我小气不给。要不要我脱光衣裤给你们瞧瞧
",angry
"喂喂，你千万不可把蜜浆吃了，其他一切，都好商量。
",neutral
