"我的事都完了，你要在这里逛，少不得越性辛苦一日罢了，明儿可是定要走的了。
",angry
"你安些分罢，何苦讨这个厌那个厌的。
",angry
"你们府上也都想绝了，吃碗汤还有这些样子.若不说出来，我见这个也不认得这是作什么用的。
",angry
"若论风流别致，自是这首，若论含蓄浑厚，终让蘅稿。
",neutral
"螃蟹不可多拿来，仍旧放在蒸笼里，拿十个来，吃了再拿。
",neutral
"奶奶，别只摸的我怪痒的。
",angry
"我们庄子东边庄上，有个老奶**，今年九十多岁了.他天天吃斋念佛，谁知就感动了观音菩萨夜里来托梦说：`你这样虔心，原来你该绝后的，如今奏了玉皇，给你个孙子.原来这老奶奶只有一个儿子，这儿子也只一个儿子，好容易养到十八岁上死了，哭的什么似的.后果然又养了一个，今年才十四岁，生的雪团儿一般，聪明伶俐非常.可见这些神佛是有的。
",sad
"凤凰来了，快进去罢.再一会子不来，都反了.""宝玉陪笑道：“你猜我往那里去了？""玉钏儿不答，只管擦泪.宝玉忙进厅里，见了贾母王夫人等，众人真如得了凤凰一般.宝玉忙赶着与凤姐儿行礼.贾母王夫人都说他不知道好歹，""怎么也不说声就私自跑了，这还了得！明儿再这样，等老爷回家来，必告诉他打你。
",angry
"怪道昨日晚上灯花爆了又爆，结了又结，原来应到今日。
",surprise
"正经给他们茶房里煎去，弄得这屋里药气，如何使得。
",angry
"天又短又冷，不如以后大嫂子带着姑娘们在园子里吃饭一样.等天长暖和了，再来回的跑也不妨。
",happy
"你去问问你琏二婶子，正月里请吃年酒的日子拟了没有.若拟定了，叫书房里明白开了单子来，咱们再请时，就不能重犯了.旧年不留心重了几家，不说咱们不留神，倒象两宅商议定了送虚情怕费事一样。
",neutral
"你这小蹄子，和他说了什么？""紫鹃忙道：“并没说什么，不过说几句顽话。
",neutral
"世兄这症乃是急痛迷心.古人曾云：`痰迷有别.有气血亏柔，饮食不能熔化痰迷者，有怒恼痰裹而迷者，有急痛壅塞者.此亦痰迷之症，系急痛所致，不过一时壅蔽，较诸痰迷似轻。
",neutral
"都是你闹的，还得你来治.也没见我们这呆子听了风就是雨，往后怎么好。
",angry
"姐姐拿我作雅谑，我却射着了.说出来姐姐别恼，就是姐姐的讳`钗字就是了。
",neutral
"琏二爷回来了.适才外间传说，往东府里去了好一会了，想必就回来的。
",neutral
"你年轻不知事.他现是二房奶奶，你爷心坎儿上的人，我还让他分，你去硬碰他，岂不是自寻其死？""那秋桐听了这话，越发恼了，天天大口乱骂说：“奶奶是软弱人，那等贤惠，我却做不来.奶奶把素日的威风怎都没了.奶奶宽洪大量，我却眼里柔不下沙子去.让我和他这滢妇做一回，他才知道。
",angry
"你又发什么呆呢？""宝玉回头忙看是谁，原来是香菱.宝玉便转身笑问道：“我的姐姐，你这会子跑到这里来做什么？许多日子也不进来逛逛。
",neutral
"晚饭预备下了，这会儿吃还是等一等儿？""宝玉道：“我不吃了，心里不舒服.你们吃去罢。
",neutral
"你把藏香点上。
",neutral
"请老太太安。
",happy
"贾娘娘薨逝。
",neutral
"拿来，我给你回去。
",neutral
"我看这孩子的病，不是我咒他，只怕难好。你们也该替他预备预备，冲一冲。或者好了，岂不是大家省心。就是怎么样，也不至临时忙乱。咱们家里这两天正有事呢。
",sad
"这里送到园里，回来园里又送到这里。咱们的人送，咱们的人收，何苦来呢。
",angry
"因何紫鹃不来，倒是他呢？
",surprise
"妹妹身上好了？好些天不见了，盖着这劳什子做什么！
",angry
"奇怪，这回脉气沉静，神安郁散，明日进调理的药，就可以望好了。
",happy
"姑娘忒性急了。
",angry
"很好。只是刚才你们为什么不言语，叫我着急？
",sad
"是我弄坏了他了。但只是这个丫头也忒傻气！
",angry
"妹妹，我听见林妹妹死的时候你在那里来着。我还听见说，林妹妹死的时候远远的有音乐之声。或者他是有来历的也未可知。
",neutral
"奶奶大喜。这一签巧得很，奶奶自幼在这里长大，何曾回南京去了。如今老爷放了外任，或者接家眷来，顺便还家，奶奶可不是‘衣锦还乡’了？
",happy
"老太太伤心，你们该劝解，怎么的齐打伙儿哭起来了。
",sad
"话是没有什么说的，再说就说到不好的上头来了。不如老太太出个主意，叫他们行个令儿罢。
",angry
