"始闻那妖猴被老君引至兜率宫锻炼，以为必致平安，不期他又反出。幸如来善伏此怪，设宴奉谢，故此闻风而来。更无他物可献，特具紫芝瑶草，碧藕金丹奉上。
",neutral
"深感法力，降伏妖猴。无物可以表敬，特具交梨二颗，火枣数枚奉献。
",happy
"老弟们，作揖了。
",happy
"你这猴儿，全不识人。那镇元子乃地仙之祖，我等乃神仙之宗。你虽得了天仙，还是太乙散数，未入真流，你怎么脱得他手？若是大圣打杀了走兽飞禽，蜾虫鳞长，只用我黍米之丹可以救活。那人参果乃仙木之根，如何医治？没方，没方。
",angry
"师父，海上三星来了。
",happy
"我们一向久阔尊颜，有失恭敬，今因孙大圣搅扰仙山，特来相见。
",happy
"大圣慢来，天蓬休赶。老道在此施礼哩。
",neutral
"老弟，且慢走，还有两件事未完哩。
",neutral
"好孽畜啊！你怎么背主逃去，在此成精！若不是我来，孙大圣定打死你了。
",angry
"这是你的美后。与他耍子儿么？
",happy
"师兄，果子让你，汤饭等须请让我受用受用。
",angry
"我因寻鹿，未带丹药。欲传你修养之方，你又筋衰神败，不能还丹。我这衣袖中只有三个枣儿，是与东华帝君献茶的，我未曾吃，今送你罢。
",neutral
