"人间
",neutral
"孙悟空
",neutral
"这妄言祸福的妖人，擅惑众心的泼汉！你卦又不灵，言又狂谬！说今日下雨的时辰点数俱不相对，你还危然高坐，趁早去，饶你死罪！
",angry
"师父走动些，天色晚了。那壁厢树木森森，想必是人家庄院，我们赶早投宿去来。
",neutral
"观音禅院
",neutral
"黑风山黑风洞
",neutral
"长老
",neutral
"好妖怪，那里走！你抬头看看我是那个？
",surprise
"那老儿，你这们大年纪，全不晓事。我出家人远来借宿，就把这厌钝的话虎唬我。十分你家窄狭，没处睡时，我们在树底下，好道也坐一夜，不打搅你。
",angry
"黄风岭黄风洞
",neutral
"怎的好，怎的好！害了我五庄观里的丹头，断绝我仙家的苗裔！师父来家我两个怎的回话？
",angry
"老爷，外面有个和尚来了！
",surprise
"师父。
",neutral
"有何祸事？
",surprise
"不劳茶，有一事相烦。我因师父唐僧往西天拜佛取经，经过号山枯松涧火云洞，有个红孩儿妖精，号圣婴大王，把我师父拿了去。是老孙寻到洞边，与他交战，他却放出火来。我们禁不得他，想着水能克火，特来问你求些水去，与我下场大雨，泼灭了妖火，救唐僧一难。
",neutral
"散！莫在我手脚边，等我明日见这皇帝，灭那道士！
",angry
"你们怎么来的志诚！是何法旨？
",angry
"敖广，那里去？
",surprise
"老者，你这盛价两边走怎的？
",angry
"大王赶那两个和尚到那方来？
",angry
"蒙玉帝遣差天王，谢谢不尽。还有一事，再烦转达：但得两个雷公使用，等天王战斗之时，教雷公在云端里下个雷榍，照顶门上锭死那妖魔，深为良计也。
",happy
"雷公何在？快早去，着妖魔下个雷榍，助太子降伏来也！
",neutral
"早是我先看头势，不曾放了雷榍，假若被他套将去，却怎么回见天尊？
",sad
"孙大圣，你还去叫那厮出来，等我与他交战，待他拿动圈子，我却闪过，教火德帅众烧他。
",neutral
"孙大圣何往？
",neutral
"不必细讲，且教水伯跟我去。待我叫开他门，不要等他出来，就将水往门里一倒，那怪物一窝子可都淹死，我却去捞师父的尸首，再救活不迟。
",neutral
"变！
",neutral
"是有能有力的大齐天，无量无边的真本事！
",happy
"你原来是个偷天的大贼！不要走！吃吾一枪！
",angry
"列位不须烦恼，自古道，胜败兵家之常。我和他论武艺，也只如此。但只是他多了这个圈子，所以为害，把我等兵器又套将去了。你且放心，待老孙再去查查他的脚色来也。
",angry
"孙悟空还去诱他出来，我好收他。
",neutral
"僧家从那里来？
",surprise
"爷爷，为何这般惊恐？
",fear
"大哥不必这等藏头露尾，先去安根，待小弟与你一同走。
",neutral
"美人，休得烦恼。有甚话说？
",angry
"牛爷爷，我大王多多拜上，幸赐早临，好安座也。
",happy
"是我家爷爷与昨日那雷公嘴汉子并一个长嘴大耳的和尚同火焰山土地等众厮杀哩！
",neutral
"臣僧乃南赡部洲东土大唐国差来拜西方天竺国大雷音寺佛求取真经者，路经宝方，不敢擅过，有随身关文，乞倒验方行。
",neutral
"老官儿，不要虚惊，我等山恶人善。莫怕，莫怕！适间蒙你好意，报有妖魔。委的有多少怪，一发累你说说，我好谢你。
",happy
"哥哥，险些儿被他瞒了！
",angry
"长官。
",neutral
"爷爷！造化低了！你的徒弟不见，只有三四个妖怪站在那门首也。
",angry
"大王，闯出祸来了！
",surprise
"贤孙，你昨日下柬，今早正欲来赴会，你又亲来，为何发悲烦恼？
",sad
"原来是他。我贤孙，你错惹了他也！
",angry
"你是真刁钻儿，假刁钻儿？
",angry
"大王！祸事了，祸事了！
",angry
