"甚么公孙谷主，是公孙止么
",surprise
"公孙止叫你来干么要你花言巧语来骗我，是不是
",angry
"妈，原来你还在世上，妈
",surprise
"妈，你不知道，杨大哥跟女儿清洁白白，他他对女儿全是一片好意，别无他念。
",neutral
"报仇你下得了这手么挑断我手足筋脉的，便是公孙止。
",angry
"只因我杀了一个人，一个年轻美貌的女子。哼，只因我害死了公孙止心爱的女人。
",sad
"公孙止说了我甚么坏话
",angry
"天可怜见，让我和女儿相会，今日她心中虽满是孺慕之情，但难保永是如此，我的一番含冤苦情，须得跟她说个明明白白。
",sad
"公孙止的祖上在唐代为官，后来为避安史之乱，举族迁居在这幽谷之中。他祖宗做的是武官，他学到家传的武艺，固然也可算得是青出于蓝，但真正上乘的武功，却是我传的。
",neutral
"你妈妈越是骂得凶，你自是越加对我好。老太婆的唠叨是耳边风，美人的柔情却是心上事。
",happy
"妈，你怎么将武功传给爹爹的
",angry
"我独个儿在江湖上东闯西荡，有一次追杀一个贼人，无意中来到这绝情谷，也是前生的冤孽，与公孙止这这恶贼这恶贼遇上了，二人便成了亲。我年纪比他大着几岁，武功也强得多，成亲后我不但把全身武艺倾囊以授，连他的饮食寒暖，哪一样不是照料得周周到到，不用他自己操半点儿心他的家传武功巧妙倒也巧妙，可是破绽太多，全靠我挖空心思的一一给他补足。有一次强敌来袭，若不是我舍命杀退，这绝情谷早就给人毁了。
",neutral
"妈，妈
",happy
"呸美个屁这小贱人就是肯听话，公孙止说甚么她答应甚么，又是满嘴的甜言蜜语，说这杀胚是当世最好的好人，本领最大的大英雄，就这么着，让这贼杀才迷上了。哼，这贱婢名叫柔儿。他十八代祖宗不积德的公孙止，他这三分三的臭本事，哪一招哪一式我不明白这也算大英雄他给我大哥做跟班也还不配，给我二哥去提便壶，我二哥也一脚踢得他远远地。
",angry
"定是你处处管束，要他大事小事都听你吩咐，你又瞧他不起，终于激得他生了反叛之心。
",angry
