"满屋里就只是他磨牙。
",neutral
"又是那里垫了踹窝来了？""一问不答，再问时，贾环便说：“同宝姐姐顽的，莺儿欺负我，赖我的钱，宝玉哥哥撵我来了。
",angry
"这个人悟了.都是我的不是，都是我昨儿一支曲子惹出来的.这些道书禅最能移性.明儿认真说起这些疯话来，存了这个意思，都是从我这一只曲子上来，我成了个罪魁了。
",angry
"前娘娘所制，俱已猜着，惟二小姐与爷猜的不是.小姐们作的也都猜了，不知是否。
",neutral
"一个枕头，一个兽头。
",neutral
"怎么不见兰哥？""地下婆娘忙进里间问李氏，李氏起身笑着回道：“他说方才老爷并没去叫他，他不肯来。
",neutral
"我这嘴上是才擦的香浸胭脂，你这会子可吃不吃了？""彩云一把推开金钏，笑道：“人家正心里不自在，你还奚落他.趁这会子喜欢，快进去罢.""宝玉只得挨进门去.原来贾政和王夫人都在里间呢.赵姨娘打起帘子，宝玉躬身进去.只见贾政和王夫人对面坐在炕上说话，地下一溜椅子，迎春，探春，惜春，贾环四个人都坐在那里.一见他进来，惟有探春和惜春，贾环站了起来.
",neutral
"娘娘吩咐说，你日日外头嬉游，渐次疏懒，如今叫禁管，同你姊妹在园里读书写字.你可好生用心习学，再如不守分安常，你可仔细！""宝玉连连的答应了几个""是"".王夫人便拉他在身旁坐下.他姊弟人依旧坐下.
",neutral
"带哥儿进去太太屋里坐着。
",neutral
"你安些分罢，何苦讨这个厌那个厌的。
",angry
"我的儿，你又吃多了酒，脸上滚热.你还只是柔搓，一会闹上酒来.还不在那里静静的倒一会子呢。
",angry
"老还是这么慌脚鸡似的，我说你上不得高台盘.赵姨娘时常也该教导教导他。
",angry
"有些疼，还不妨事.明儿老太太问，就说是我自己烫的罢了。
",neutral
"儿女之数，皆由天命，非人力可强者.他二人之病出于不意，百般医治不效，想天意该如此，也只好由他们去罢。
",sad
"恕我老了，骨头疼，放肆，容我歪着相陪罢。
",sad
"二位爷请坐着罢了，何必多礼。
",neutral
"天气甚好，你且出去逛逛，省得丢下粥碗就睡，存在心里。
",neutral
"方才言语冒撞了，姑娘莫嗔莫怪，特来陪罪""等语.莺儿忙笑让坐，又倒茶.他娘儿两个说有事，便作辞回来.忽见蕊官赶出叫：“妈妈姐姐，略站一站。
",neutral
"亏他想得到。
",happy
"这会子且忙着问这个，不过是这屋里人一时短了.你不管拿些什么给他们，他们那里看得出来？快打发他们去了，咱们好吃饭。
",angry
"我也得了一包好的，送你檫脸.你常说，蔷薇硝擦癣，比外头的银硝强.你且看看，可是这个？""彩云打开一看，嗤的一声笑了，说道：“你和谁要来的？""贾环便将方才之事说了.彩云笑道：“这是他们在哄你这乡老呢.这不是硝，这是茉莉粉。
",neutral
"姨奶奶那去？""赵姨娘又说：“你瞧瞧，这屋里连日两日进来的唱戏的小粉头们，都般两样掂人分两放小菜碟儿了.若是别一个，我还不恼，若叫这些小娼妇捉弄了，还成个什么！""夏婆子听了，正己怀，忙问因何.赵姨娘悉将芳官以粉作硝轻侮贾环之事说了.夏婆子道：“我的奶奶，你今日才知道，这算什么事.连昨日这个地方他们私自烧纸钱，宝玉还拦到头里.人家还没拿进个什么儿来，就说使不得，不干不净的忌讳.这烧纸倒不忌讳？你老想一想，这屋里除了太太，谁还大似你？你老自己撑不起来，但凡撑起来的，谁还不怕你老人家？如今我想，乘着这几个小粉头儿恰不是正头货，得罪了他们也有限的，快把这两件事抓着理扎个筏子，我在旁作证据，你老把威风抖一抖，以后也好争别的理.便是奶奶姑娘们，也不好为那起小粉头子说你老的.""赵姨娘听了这话，益发有理，便说：“烧纸的事不知道，你却细细的告诉我。
",angry
"大事化为小事，小事化为没事，方是兴旺之家.若得不了一点子小事，便扬铃打鼓的乱折腾起来，不成道理.如今将他母女带回，照旧去当差.将秦显家的仍旧退回.再不必提此事.只是每日小心巡察要紧。
",neutral
"拜寿的挤破了门了，快拿面来我们吃。
",neutral
"怨不得别人都说那宝丫头好，会做人，很大方，如今看起来果然不错.他哥哥能带了多少东西来，他挨门儿送到，并不遗漏一处，也不露出谁薄谁厚，连我们这样没时运的，他都想到了.若是那林丫头，他把我们娘儿们正眼也不瞧，那里还肯送我们东西？""一面想，一面把那些东西翻来覆去的摆弄瞧看一回.忽然想到宝钗系王夫人的亲戚，为何不到王夫人跟前卖个好儿呢.自己便蝎蝎螫螫的拿着东西，走至王夫人房，站在旁边，陪笑说道：“这是宝姑娘才刚给环哥儿的.难为宝姑娘这么年轻的人，想的这么周到，真是大户人家的姑娘，又展样，又大方，怎么叫人不敬服呢.怪不得老太太和太太成日家都夸他疼他.我也不敢自专就收起来，特拿来给太太瞧瞧，太太也喜欢喜欢。
",angry
"且忙什么，等他们再念一二年书再放人不迟.我已经看了两个丫头，一个与宝玉，一个给环儿.只是年纪还小，又怕他们误了书，所以再等一二年。
",neutral
"白白的只管乱射，终无裨益，不但不能长进，而且坏了式样，必须立个罚约，赌个利物，大家才有勉力之心。
",neutral
"谁在那里？""连问几声，没有人答应.尤氏道：“必是墙外边家里人也未可知。
",neutral
"赏月在山上最好。
",happy
"可见是弟兄了.发言吐气总属邪派，将来都是不由规矩准绳，一起下流货.妙在古人有`二难，你两个也可以称`二难了.只是你两个的`难字，却是作难以教训之`难字讲才好.哥哥是公然以温飞卿自居，如今兄弟又自为曹唐再世了。
",angry
"好呀，你两个的话，我已都听见了。
",neutral
"小哥儿十岁的人就如此，可知家学渊源，真不诬矣。
",surprise
"二奶奶，牛黄有了.太太说了，叫二奶奶亲自把分两对准了呢。
",neutral
"快找环儿！""环儿在外间屋子里躲着，被丫头找了来.赵姨娘便骂道：“你这个下作种子！你为什么弄洒了人家的药，招的人家咒骂.我原叫你去问一声，不用进去，你偏进去，又不就走，还要虎头上捉虱子.你看我回了老爷，打你不打！""这里赵姨娘正说着，只听贾环在外间屋子里更说出些惊心动魄的话来.未知何言，下回分解.
",angry
"我不过弄倒了药铞子，洒了一点子药，那丫头子又没就死了，值的他也骂我，你也骂我，赖我心坏，把我往死里糟踏.等着我明儿还要那小丫头子的命呢，看你们怎么着！只叫他们防着就是了。
",angry
"二爷今日便宜了，太爷不在书房里，都放了学了。
",neutral
"我刚才听见你叔叔说你对的好对子，师父夸你来着。
",happy
"据我的主意，把他砍去，必是花妖作怪。
",neutral
"这件事还是得你去才弄得明白。
",neutral
"请太太安。
",happy
"请爷宣旨意，就好动。
",neutral
"我是不回去的，跟着老太太回南去。
",sad
"办理后事罢
",neutral
"我失陪，叫小儿辈陪着，大家说说话儿，好叫他们领领大教。
",angry
"久仰芳名，无由亲炙。今日见面，真是谪仙一流的人物。
",happy
"真真奇事，名字同了也罢，怎么相貌身材都是一样的。亏得是我们宝玉穿孝，若是一样的衣服穿着，一时也认不出来。
",surprise
"今年是大比的年头。环儿是有服的，不能入场；兰儿是孙子，服满了也可以考的；务必叫宝玉同着侄儿考去。能够一个举人，也好赎一赎咱们的罪名。
",neutral
"你们闹的太俗。我要行个令儿。
",angry
"大凡做个人，原要厚道些。看凤姑娘仗着老太太这样的利害，如今焦了尾巴梢子了，只剩了一个姐儿，只怕也要现世现报呢。
",angry
"爷们好乐呀！
",happy
"不好了，这人入了迷了。
",fear
"你们年纪又大，放着弄银钱的事又不敢办，倒和我没有钱的人相商。
",angry
"我可要给母亲报仇了。家里一个男人没有，上头大太太依了我，还怕谁！
",angry
"妞儿不用着急，我为你吃了大太太好些话，看来是扭不过来的。我们只好应着缓下去，即刻差个家人赶到你父亲那里去告诉。
",neutral
"定了么？
",neutral
"我早起在大太太跟前说的这样好，如今怎么样处呢？这都是你们众人坑了我了！
",angry
"如今且不用埋怨，想来死是不死的，必是平儿带了他到那什么亲戚家躲着去了。
",sad
"宝二叔呢？
",neutral
"太太奶奶们大喜。
",happy
